winery,latitude,longitude
Château Terre Blanque,45.1539021,-0.6388109
Corte Fornello,45.371268,10.736658
Encostas de Estremoz,38.8540821,-7.6080463
Grand Bateau,46.6117035,-72.6984601
Longship,32.9040557,-117.1715364
March,37.7885416,-122.4434795
J. Wright,40.6364669,-111.9007174
Los Haroldos,-33.061678,-68.4884389
Château Gigault,45.1730301,-0.609487
Criadores de Rioja,42.4045235,-2.4275288
Cantina di Montalcino,43.0780429,11.4947409
Sanfeletto,45.927406,12.245247
Bruno Giacosa,38.2235811,-122.2661689
Jeeper,39.9014,-76.633278
Larrea,29.105144,-110.946916
Domaine Delaporte,47.337463,2.799603
Franz Gojer-Glögglhof,46.4996554,11.3756562
Gill's Pier,45.0587593,-85.6979084
TH,36.7003847,-95.6314081
Campo Alegre,32.8672587,-96.8824133
Domaine Moltès,47.983338,7.289172
Martin Schaetzel,48.1332861,7.2998307
Monmousseau,47.3446022,1.1954266
Laguna,33.5427189,-117.7853568
Le Mulet Rouge,38.493568,-120.70917
Livon,36.001685,-115.1044464
Luna Hart,34.6116098,-120.2004654
Phantom Bay,41.3465954,-112.8549793
Finca la Melonera,36.7975501,-5.1607756
Giol,45.7903134,12.3957063
Martella,40.3049279,-78.9183936
Casa Perini,-29.2555705,-51.2917757
Torrevieja,37.9847003,-0.6808233
Sand Dollar,36.12571,-115.185122
Caviro,44.3081778,11.8665505
Hacienda del Plata,-32.9930103,-68.8631883
Cottonwood Creek,33.139378,-96.685257
Quinta de São Sebastião,38.9690254,-9.0784611
Moro di Rinaldini,40.867,-73.9222174
Vinos Magbel,32.0920028,-116.5803966
Cantine dei Colli Tramonte,45.35537,11.743835
Château Villegeorge,45.0379774,-0.7508324
Château La Grave à Pomerol,44.9400632,-0.1916951
Château Poujeaux,45.0794191,-0.7431583
Château Haut-Simard,44.8824995,-0.1596343
Château Maucaillou,45.0853331,-0.7454046
Château Cissac,45.2262276,-0.82858
Domaine Berthet-Bondet,46.7552501,5.628282
Hartford Court,41.7598832,-72.6825248
San Felice,43.3881215,11.4584047
The Old Field,41.0722295,-72.4090833
Schröder & Schÿler,36.262286,-92.61614
Thousand Islands Winery,44.291274,-75.98208
Château Tour le Pin,45.5606629,5.4430762
Domaine Michel Thomas et Fils,47.357393,2.812965
Dusty Cellars,48.2367165,-122.4192787
Unti,38.6642561,-122.931482
Verotto,37.7957407,-122.4031907
Alma de los Andes,-32.893157,-68.859076
Tre,40.7217595,-73.9875894
Alheit,-34.342057,19.304201
Kelleher,34.061817,-117.5480276
Lourensford,-34.078565,18.868974
Fleur,41.9300387,-87.7086665
Rominger West,38.5543518,-121.697029
Cinquain,35.718491,-120.580462
Tsiakkas,34.7078395,33.0243659
Raumland,49.66038,8.20446
Traslanzas,41.74405,-4.7679217
Bodegas Leda,41.586393,-4.5808501
Bratcher,40.5160627,-88.9714331
Fox Creek,33.8960049,-84.5093165
Archeus,33.804421,-118.336905
Cap Wine,43.5402124,5.9372968
Drei Donà,44.1778423,11.9872059
Abraxas,38.9711171,-95.2356806
Juniper,36.1548453,-95.9865094
Domaine Vincent Dauvissat,47.8117161,3.7996139
Lagoon Hill,-41.3838892,175.5281264
Tablelands,-18.090335,145.3143491
Trapan,40.290719,-80.1127145
Avondale,33.4355977,-112.3496021
Boyanci,38.2297265,-122.2569387
Wither Hills,-41.548362,173.9357166
Fleur de California,38.2630002,-122.3415289
Martini & Rossi,36.1418382,-95.9759253
Jim Ball,43.609823,-116.201502
Les Trois Couronnes,46.4582333,6.8481078
Fontana Candida,41.8434097,12.7007046
Vinum Africa,-34.016046,18.817467
Hatzidakis Winery,36.3712729,25.4392939
Ernst Gouws & Co.,-33.837912,18.800182
Post House,32.7871035,-79.8768432
Capezzana,43.8239285,10.9953269
Paschal,32.7077516,-97.352093
Le Miccine,43.465495,11.409205
Bladen,34.5882404,-78.5660852
Dundee Springs,42.0777385,-88.2888391
Siskiyou Vineyards,42.1673999,-122.6589563
Domaines Duffort,43.1855876,5.798925
Quinta da Sequeira,41.0566609,-7.2706807
Highland Springs,37.545979,-77.3277568
Second Growth,43.6848863,-72.3170703
Lenz Moser,39.9006852,-86.0610633
1850,37.489689,-119.969993
337 Wine Cellars,41.7100041,-72.7371375
Hugl-Wimmer,48.6658308,16.6236638
Château des Bormettes,43.1263376,6.2537202
kukkula,35.6645163,-120.8621411
m2 Wines,38.188405,-121.281592
Château Belle-Vue,46.8104831,-71.2061694
Château Daugay,44.885118,-0.175321
Château Devise d'Ardilley,45.1570375,-0.8233279
Château La Fleur Peyrabon,40.7684892,-73.9589049
Château Moulin Saint-Georges,44.8873376,-0.1552097
Domaine FL,47.349029,-0.643515
Couloir,37.8735465,-122.4575848
Fernando Dupont,39.7961255,-75.5393155
Casa al Vento,43.450944,11.453805
Opaque,34.0316296,-118.482381
Tournon by Michel Chapoutier,45.0708506,4.8397284
Alpasión,-33.6065774,-69.2822729
Vinum Ferus,45.208576,-123.1908801
Gauguine,28.4239981,-81.4642496
Loom,37.7876096,-122.4040737
Suacci Carciere Wines,38.353949,-122.8286789
Vincent Grall,47.3310692,2.8355034
Morse,37.2949222,-95.8556861
Patrice Moreux,47.3042659,2.9277091
Querce Bettina,43.038406,11.446552
Revival,36.753256,-95.989741
Row Eleven,37.9688521,-122.5134944
Bouchié-Chatelier,47.3094798,2.9593781
Banknote,40.8165825,-73.8908213
Fernz,33.9852258,-117.3783134
Julian Reynolds,36.9180048,-76.2651551
Marchesi Ginori Lisci,43.2940347,10.7274347
Hewitson,37.737853,-97.23557
Jim Barry,26.777771,-80.054942
Byrne,43.1368671,-85.5515205
Val Sotillo,41.7778231,-3.8220426
Three Bridges,40.5241531,-74.7954434
Abbot's Passage,38.2912887,-122.4573352
Les Frères Perroud,45.991788,4.589548
Il Conte,27.3924087,-82.4402641
Nuevomundo,39.0984784,-94.544111
Valle dell'Asso,40.778009,14.408559
Venteux,35.555722,-120.73504
Antica Enotria,41.3405412,15.9698833
Nelson Bay,-32.715,152.151111
Releaf,36.1441681,-115.1554677
Fanti,40.1787014,-75.1788126
Foffani,45.9309888,13.3320198
Villa La Selva,43.3840814,11.5511494
Castello di Monsanto,43.4937898,11.1895648
Wine Guerrilla,38.473749,-122.8929991
Domaine Juliette Avril,44.0573732,4.8347835
Cycles Gladiator,38.1584096,-121.2713609
Frick,40.771209,-73.9673991
Red Sky,33.979074,-84.422665
Dow's,42.656564,-93.5010558
Château Mazails,45.3425144,-0.8091849
Dal Cero Tenuta di Corte Giacobbe,45.472767,11.307662
Foundry,37.0269825,-95.622392
Domaine Méo-Camuzet,47.1603575,4.9532546
Château Beaulieu,45.6453106,-74.9495469
Castello d'Alba,43.0890613,-77.6070903
Seal Beach,33.7414085,-118.1047682
Toil Oregon,45.350928,-123.0250095
Santo Wines,36.387564,25.436746
Syzygy,39.115056,-77.18956
Tritón,41.9155977,-87.8439247
David Clinton,42.2464235,-72.5807294
Domaine Bernhard & Reibel,40.7449262,-73.984681
Veranda Beach,48.9871261,-119.4260441
Barking Frog,47.7336332,-122.1474452
Cantina Tollo,42.340905,14.32019
Cascade Ridge,47.5911961,-121.9731948
El Raval,41.3797157,2.1681839
Nora,32.7465986,-96.8284952
Saint Gregory,36.105004,-95.9113489
Heart & Hands,37.0412191,-95.6393167
Thomas O'Neil Cellars,46.3180883,-119.2990586
Wapato Point Cellars,47.881083,-120.1512642
Ash Hollow,41.2609703,-102.1153972
Matello,45.2121396,-123.1890928
Mistinguett,45.54274,-73.5807202
Palmer,37.09024,-95.712891
Spartico,40.3323974,-75.9296091
Stargazer Barn,40.8963134,-124.1026768
Tre Secoli,44.7625579,8.4428873
Twisted Paso,35.6266248,-120.7521032
Château Mont-Redon,44.082746,4.811613
Domaine de la Combe au Loup,33.444166,-84.608286
Agricola Falset-Marca,41.143723,0.819002
Trecini,38.4430073,-122.7141218
Château Grand Bourgeau,46.9051166,6.4844577
Château Valade,44.8928714,-0.1298062
Fattoria Coroncino,43.4444064,13.1742375
Moshin,38.5025155,-122.8971567
Pierre Moulin,46.0756188,-71.8732504
Rancho Maria,34.8704643,-120.4832169
Grizzly Republic,35.6277093,-120.6892865
Vallobera,42.560753,-2.58536
Piper-Heidsieck,35.1269071,-89.9456554
Pisano,35.7482441,-95.3697428
Clos Poggiale,42.1351973,9.5288265
Three Pines,40.1199217,-77.1896964
Sesta di Sopra,42.9946206,11.4856324
John Tyler,37.3466091,-77.4077974
La Fiorita,40.6118897,-73.9977997
Mistress,36.1104125,-115.2067011
Il Valentiano,40.6331249,-89.3985283
La Madonnina,48.871997,2.366739
Leasingham,53.024613,-0.42779
Antico Borgo di Sugame,43.5960923,11.3615236
Shottesbrooke,-35.1964744,138.6003933
Otuwhero,-41.6848635,174.0879979
Rejadorada,39.9673566,-74.9857671
Condesa Eylo,41.6304794,-4.7386637
Domaine de Biéville,49.081411,-0.888734
Bodegas Aquitania,42.4868074,-8.8039361
Bodegas San Isidro,38.4695404,-1.3115021
Bishop's Peak,35.3024744,-120.6973949
Bodegas M,27.8817246,-101.5199095
Thorny Rose,44.415201,-93.24272
Kayra,41.73677,-87.583481
Chateau Desmirail,45.0284878,-0.6536754
Château la Gurgue,42.9917074,-78.8198846
Château Leboscq,45.273159,-0.78219
Porcupine Ridge,44.3712823,-69.7024583
Steely Dan,42.3806056,-71.1056151
Casanova di Neri,43.057338,11.5219897
La Fortuna,10.4678335,-84.6426806
Pestoni Family,38.47159,-122.4356324
Moura Basto,-12.6082648,-38.2967986
Villa Bagnolo,44.169638,11.917243
Vinicola Urbana,19.3826682,-99.2528154
Yao Ming,33.946384,-118.3827737
Tierra Roja,38.437357,-122.402946
Whetstone,34.430227,-93.243361
Tuck Beckstoffer,38.5570582,-122.4922773
Staatliche Weinbaudomäne Trier,49.7544008,6.6917729
Foley Johnson,38.4504695,-122.4133104
Carobbio,45.6659351,9.833143
Château Labastide Orliac,44.1418542,0.8288425
La Fleur de Boüard,27.3221223,-82.5286115
Ma Verité,42.372814,-72.498226
Chateau La Tour Carnet,45.147881,-0.793585
Trespass,38.501637,-122.47966
Château Marbuzet,45.2381253,-0.7686498
Château le Bon Pasteur,44.9293048,-0.1808131
Charles Creek,38.2924089,-122.459119
Bovin,49.2239831,-114.1268887
Panayia,34.9041667,32.6333333
Pursuit,43.738699,-79.601602
Bedarra,-18.0044065,146.1491031
Château Métairie Neuve,29.9840922,-90.1528519
Villabella,38.788024,-77.301483
Alto de la Ballena,-34.7463484,-55.0249729
Pošip Čara,42.9304478,16.9345497
Ryker's Cellars,39.7808599,-105.00582
Henry Natter,47.239642,2.68155
Pallas,39.0493391,-77.1188081
Lurra,51.5147064,-0.1612744
Three Knights,47.9840891,-116.60223
Casa Juan,25.7790754,-80.2904502
Joey Tensley,34.665687,-120.114703
Denis Père et Fils,47.0836636,4.8489037
Trio,39.043756,-94.587038
Les Vignobles Foncalieu,43.2135587,2.2273762
Pierre-Yves et Olivier Fichet,46.405444,4.744102
Castell d'Encus,42.2074131,0.8985974
Domaine des Deux Roches,46.299056,4.754902
Surf Swim,32.847094,-96.6154828
Jamieson Canyon,38.2117907,-122.2088255
Mitchell,37.2412619,-95.7034499
Cuneo,44.3844766,7.5426711
Main & Geary,37.2230876,-95.7060356
Château Bel Air Moulard,44.8882451,-0.1607374
Château de Virecourt,48.4615269,6.319814
Lola Kay,46.594154,-120.5307491
Pedro Romero,34.20246,-118.1953216
Constantia Glen,-34.015135,18.414924
Gianni Doglia,44.738999,8.165148
Château la Bassonnerie,34.0522342,-118.2436849
De Mour,45.0552699,-0.7017551
Forefront,41.8791853,-87.6324315
Echelon,33.1024999,-96.8004477
La Viarte,46.0093573,13.4567005
Nacina,48.8224231,21.8546549
Ternion,34.69917,-86.6017755
Le Bèrne,43.0968623,11.8432416
Mayer am Pfarrplatz,48.2550744,16.3590172
Axis Mundi,40.755971,-73.992045
Castello di Uzzano,43.5982124,11.3261828
Sergio Mottura,42.602492,12.220321
Le Palaie,43.7709773,11.4662143
Matahiwi,-40.8828335,175.5952984
Il Colombaio di Santa Chiara,43.455559,11.033513
Domaine Christian Moreau Père et Fils,47.8159241,3.8047754
Domaine Nigri,43.278947,-0.56748
Seven Oxen,35.573456,-120.697227
Béres,32.535302,-84.981959
Remírez de Ganuza,40.7449262,-73.984681
Diemersdal,-33.802626,18.64632
2 Up,38.493194,-122.748855
Burja,37.073676,-122.0801
Pahí Poboleda,41.2344554,0.8454749
Lullaby,33.8114909,-117.952896
Seneca Shore,42.7149037,-76.9703692
Six Mile Creek,42.4177348,-76.454567
Vena Cava,32.0429095,-116.652367
Château de Beauregard-Ducourt,47.5358026,1.3780444
Caves da Montanha,40.4340433,-8.4333022
Château de Tigné,47.1988257,-0.4276038
Jean Curial,46.2533436,4.7425195
Jean-Marie Chaland,46.453403,4.844718
Rocche dei Manzoni,44.5804239,7.95523
Spicewood,30.4760499,-98.156574
Telavi,41.918509,45.4776909
Orion Wine,39.3239745,-77.3481006
Milziade Antano,42.9178331,12.6172919
Law,37.09024,-95.712891
Domaine Bègue-Mathiot,47.808294,3.790237
Antica,40.7038611,-74.0123307
Capestrano,42.2674591,13.7677484
Andrieux & Fils,38.2890622,-122.4685426
Domodimonti,43.0281345,13.7141026
Skalli,64.095495,-21.8046751
Château la Mothe du Barry,44.8416727,-0.2217182
Château le Sèpe,44.8073821,0.0150213
Lelia,29.512903,-95.09022
Château Haut Millet,43.888656,0.078663
Ferrari Iris e Figli,43.2807745,10.5458805
Mocine,42.2645803,-71.8194982
Jeriko,31.8611058,35.4617583
Ricochet,37.2444697,-96.8514272
Tapteil Vineyard,46.2991482,-119.4531299
Tenuta Pietramora,42.765871,11.301627
Domaine Luquet,46.2801912,4.7434195
Vineyard 7&8,38.5260948,-122.5524806
Marston Family,38.491278,-122.511234
Schubert,37.079936,-94.075438
Cantina Dei Monaci,41.0101257,14.8446535
Fratelli Urciuolo,40.8580672,14.7529385
Salexis,38.2907442,-122.3007366
TapaNappa,-34.9853695,138.7304362
El Vinculo,35.724006,-79.463851
Stonier,38.9041065,-77.0409983
Santa Margherita,44.3254364,9.1954432
Armand de Brignac,40.754207,-73.987557
Cedarville,39.7442268,-83.8085372
Château de Lescours,44.8783325,-0.1944667
Château La Caussade,44.876736,-0.3261452
Château Noël Les Charmes,45.1223009,-0.6518943
Vatan,40.7423608,-73.980337
Oddero,44.6494425,7.9430166
Domaine André Bonhomme,46.4551507,4.8461366
Domaine des Valanges,46.3053102,4.739268
Romililly,38.4368709,-122.721225
Vadio Wines,40.5791993,-73.9846613
Turasan,38.6330817,34.904098
Caterina,40.6806462,-73.8828137
Passalacqua,38.6532624,-122.9260043
Mirabeau,34.712716,-86.596408
Marco Porello,44.7887933,7.9988785
Fabre en Provence,43.248397,6.151311
Mar de Frades,42.5033225,-8.748954
Viñas de Garza,32.0261242,-116.615324
Rappahannock Cellars,38.834211,-78.114016
Sunset Hills,38.5389423,-90.407341
Tinedo,40.7437362,-73.9913314
Torre Fornello,45.0144801,9.3840436
Mas de Monistrol,41.6175585,1.8485074
The Grifter,32.85837,-79.969606
Cantine Ermes,37.808086,12.875786
Château Moulin Eyquem,45.0356508,-0.5359974
Château Pomeys,45.6471501,4.4705236
El Lugar,32.3679396,-95.2893074
Ramseyer,40.0032537,-83.0096194
Domaine Bruno Clair,47.2719775,4.9908753
Le Grascete,43.1977996,10.6127639
Merriman,47.6058326,-122.3302389
Man O' War,33.773244,-78.95996
Poggio Verrano,42.658896,11.251072
Château Lamothe-Bergeron,45.121561,-0.725858
Schäfer-Fröhlich,49.837735,7.6805146
Birichino,36.9744261,-122.0277867
Stone Castle,36.6302585,-93.2752989
Tierra y Mar,45.25222,-123.9633301
Western Slope,38.722903,-120.789643
AronHill,35.55426,-120.759079
Avanzi,40.7628395,-73.9662395
Colombera & Garella,45.5036773,9.9700716
Bethany Vineyard,45.8076459,-122.6288093
Château d'Arveyres,44.900428,-0.251624
Château de la Rivière,44.943096,-0.318262
Crissante Alessandria,44.6448228,7.9462191
Marco Bonfante,44.7829583,8.3575944
Oak Ridge,36.0103561,-84.2696449
Robert James Wines,38.0095281,-91.609682
Grasso Fratelli,44.6966641,8.0925465
Renato Buganza,44.7247114,7.9956024
Mullan Road,46.7703656,-118.2031776
Domaine Landrat-Guyollot,47.3076225,2.950328
Chateau Les Amoureuses,47.0738646,-70.9059412
Vignobles Laffourcade,47.321122,-0.644592
Whistler,50.1163196,-122.9573563
Conspire,38.896064,-104.855451
Rulo,40.0524616,-95.4292764
House Family Vineyards,37.2744175,-122.049159
Joseph Cellars,38.565448,-122.562274
Saltbird,41.0468164,-72.4618044
Côte Bonneville,46.3235612,-120.0015096
Domaine Mabileau-Rezé,47.2956384,0.1323795
Domaines Vinet,47.163387,-1.383512
Wine o'Clock,46.2193684,-119.77717
Smoke Tree,29.960235,-95.495809
Tement,46.6861486,15.6125279
Windemere,37.7312959,-97.2400451
Grassini,34.4201875,-119.6997787
Capitain-Gagnerot,47.0738253,4.8786946
Château des Bachelards,46.1916065,4.705308
Sacred Hill,-39.606382,176.779301
Vidal,32.0106577,-102.0683119
Domaine Coquard Loisson-Fleurot,47.1656173,4.9795281
Domaine Gilles Morat,46.3104659,4.7051935
Giovanni Manzone,44.6031302,7.9771176
Michel et Joana Ecard,47.062926,4.819207
Portlandia,45.5122308,-122.6587185
Pindar Vineyards,41.0320266,-72.4655993
PianCornello,42.977062,11.47794
Château Bessan Ségur,45.3277727,-0.8945872
Château Coutelin Merville,45.244409,-0.80633
Devaux,44.9557659,-123.0193799
Devona,38.185211,69.548973
Gauthier-Christophe,49.0250522,4.0094917
Harry & David,37.6860975,-97.3000748
Love,36.6514342,-97.3421173
Cerbaiona,43.0419448,11.5255422
Fatalone,40.764174,16.955452
Vaquero,37.064156,-94.514701
Cryptic,37.250579,-121.966094
Thomas Scott,39.4179081,-77.4382035
Vinícola Aurora,-29.172687,-51.515152
Cantina Pedres,40.944375,9.504283
Lang,37.09024,-95.712891
Grandmaster,36.131718,-95.9629455
Botter,42.318971,-72.631652
Juno,36.1038787,-95.8796001
Cantine Volpi,44.9093311,8.8805918
Silvio Morando,45.005466,8.401757
Tenuta Cocci Grifoni,42.956563,13.756245
Willow Crest,36.8726601,-94.8787012
Amarano,34.1559745,-118.3455464
Castello di Spessa,45.9483688,13.503951
Château Fontaine,44.9484416,-85.7551398
Château Peyros,43.4734982,-0.0813748
Corte Giacobbe,45.472767,11.307662
Fossil Point,33.3564844,-97.4323153
Seed,29.9390665,-90.0733633
Solomon Hills,34.8584668,-120.3885132
Cave Extrême,33.6790417,-112.0301024
Three Saints,40.8848624,-74.0970631
Lacheteau,47.4349829,0.7990107
Finca Antigua,37.6675865,-77.571121
Calamares,40.7556106,-74.1551143
The Rule,36.1516032,-95.9718097
Ca' de Lion Ghione,44.7381589,8.2890263
Collina San Ponzio,44.616987,7.9282598
Dr. Heyden,42.9902923,-78.7188783
Fabrizio Battaglino,44.7580935,7.9902144
Laberinto,41.7891071,-87.7233031
Massucco,43.129406,-72.444064
I Campi,45.4954333,11.1754679
Zemlia,-32.989011,-68.773103
Gamba Gnirega,45.5399502,10.9213633
Giuseppe Campagnola,45.5382667,10.9106215
Periple,37.09024,-95.712891
Domaine de la Chapelle,47.322912,1.162898
Domaine Denis Jeandeau,46.279857,4.744309
Domaine Guillemot-Michel,46.4299345,4.8290246
Jean Manciat,46.321215,4.7993577
Toulouse,43.604652,1.444209
Cucao,-42.6333,-74.1167
Fall Creek,44.7635717,-91.2770993
Truscott,33.7542544,-99.8112042
Miralta,45.476572,-73.600258
BlackCap,44.0184603,-71.1163043
La Bastide Saint Dominique,44.084875,4.860077
Chacras,-32.9809081,-68.8769007
D'Antiche Terre,40.9485637,14.8356141
Domaine de Caseneuve,43.867742,5.472107
Trossos del Priorat,41.201285,0.781272
Vuina,43.549496,16.335153
Bon Cap,-33.780137,19.68132
Luigi Maffini,40.383268,15.106295
Petit & Bajan,12.5375248,-61.3844159
Everhart Cellars,38.82795,-120.9550867
Gusbourne Estate,51.047033,0.797367
Hug,39.5551599,-119.7972747
Camel Valley,50.4767,-4.782249
Woodside,37.4299388,-122.2538557
Townley,32.79662,-96.9584851
Mount Baker Vineyards,48.8414407,-122.2566546
Ombu,40.7385646,-111.8886054
Domaine Grier,42.8109393,2.5071491
Corte Archi,45.5386906,10.9137837
Aver Family Vineyards,37.0524955,-121.6514419
WildHaven,45.2102086,-123.1926281
Trombetta,43.1662164,-88.0197156
Imagine,36.355381,-94.253013
Moscato Bella,27.7714505,-82.6399675
Yarra Yering,-37.713498,145.466323
Fratelli Casetta,44.7631919,8.010598
Giacomo Vico,44.7983179,7.9876019
Mackey Vineyards,46.010536,-118.31714
Michael Bernard,35.936787,-84.013901
Saint Laurent,32.8358451,-96.8064533
Château du Rouët,43.519621,6.61926
Navarro Correas,-32.9238248,-68.818305
Glover Family,39.106404,-104.8607286
Hound's Tree,40.9469798,-72.5936329
Château Trians,39.868599,-74.973123
Franchetto,43.5576803,-80.2360389
Katlav,31.7458448,35.0604649
Quinta do Avelar,25.5613238,-103.3797149
A to Z,36.1203082,-95.9409441
Abelis Carthago,36.8529199,10.3217245
San Luciano,37.7845771,-122.4400777
Aura,39.05717,-94.586263
Eder,39.29972,-120.29139
Nelle,35.5742572,-120.6974503
Reuling Vineyard,38.465849,-122.876596
Cigar Box,36.0314156,-95.9212333
Jodar,38.7380856,-120.704483
Domaine Andre Brunel,38.2235811,-122.2661689
Le Rouge de Saint-Louis,15.956235,-61.31879
Longridge,30.4230613,-91.0491496
Longridge (S.Af),53.831915,-2.598802
Van Asperen,42.9273357,-85.6659135
Col di Bacche,42.652575,11.1949
Collemassari,42.887957,11.3282684
Forlorn Hope,38.2973056,-122.288299
Turn 4,39.8926155,-96.8793501
SERVE,36.2969258,-95.3213304
Costers del Siurana,41.1904162,0.7724578
Paritua,-39.647941,176.708725
Poderi Morini,44.2451451,11.926086
Castello del Trebbio,43.8371746,11.3870801
Piandibugnano,42.92959,11.56049
Schola Sarmenti di Terrulenta,40.1796976,18.039182
CULT,33.7202112,-117.8486344
Bosio,40.217286,-75.279758
White Hall,34.2739862,-92.0909766
Bodegas Silvano Garcia,38.4749363,-1.3195716
Castello di Luzzano,45.0147995,9.3696063
Clearwater Canyon,46.387626,-116.980227
Frenchie Winery,38.481946,-122.4346645
Château l'Enclos,44.9360425,-0.222902
